ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4402	"FAR2"	"FAR2"	chr12	+	29270411	29270850	29270411	29270638	29270713	29270850	4402	0,0,1	0,1,0	0,1,0	0,0,0	138	69	1	1.0	NA,0.0,1.0	NA,1.0,NA	-0.5
4403	"POLR2I"	"POLR2I"	chr19	-	36114150	36114412	36114150	36114251	36114338	36114412	4403	4,1,4	1,20,19	0,8,8	6,75,10	138	69	0.803872097699	1.0	0.667,0.024,0.095	0.0,0.051,0.286	0.15
4404	"EIF4G1"	"EIF4G1"	chr3	+	184320262	184320722	184320262	184320297	184320629	184320722	4404	0,8,0	0,2,0	5,2,1	0,0,0	138	69	1	1.0	NA,0.667,NA	1.0,1.0,1.0	-0.333
4405	"EIF4G1"	"EIF4G1"	chr3	+	184331696	184332086	184331696	184331809	184331945	184332086	4405	3,4,16	9,42,45	0,6,3	20,19,15	138	69	0.213392136096	0.9149737351260816	0.143,0.045,0.151	0.0,0.136,0.091	0.037
4406	"SKAP2"	"SKAP2"	chr7	-	26690091	26690362	26690091	26690202	26690284	26690362	4406	54,197,123	0,0,1	210,251,139	0,1,0	138	69	1	1.0	1.0,1.0,0.984	1.0,0.992,1.0	-0.003
4407	"RC3H2"	"RC3H2"	chr9	-	122851080	122851430	122851080	122851229	122851322	122851430	4407	6,51,41	97,143,156	15,55,68	495,162,256	138	69	0.0794160327477	0.4982600980781312	0.03,0.151,0.116	0.015,0.145,0.117	0.007
4408	"RC3H2"	"RC3H2"	chr9	-	122853951	122854260	122853951	122854086	122854184	122854260	4408	2,55,64	99,228,326	13,57,55	568,294,305	138	69	0.00965385112146	0.14028131973839164	0.01,0.108,0.089	0.011,0.088,0.083	0.008
4409	"RC3H2"	"RC3H2"	chr9	-	122854184	122854581	122854184	122854266	122854530	122854581	4409	12,22,37	70,220,305	83,25,55	465,252,268	138	69	0.0582066021792	0.41170344466977654	0.079,0.048,0.057	0.082,0.047,0.093	-0.013
4410	"RC3H2"	"RC3H2"	chr9	-	122879754	122880119	122879754	122879873	122879992	122880119	4410	2,22,47	43,211,251	20,32,32	432,228,241	138	69	0.0692293708799	0.4625148117703088	0.023,0.05,0.086	0.023,0.066,0.062	0.003
4411	"ORC3"	"ORC3"	chr6	+	87594352	87594613	87594352	87594407	87594526	87594613	4411	0,1,2	8,4,3	0,0,0	41,1,6	138	69	0.811357509053	1.0	0.0,0.111,0.25	0.0,0.0,0.0	0.12
4412	"ORC3"	"ORC3"	chr6	+	87594352	87594613	87594352	87594407	87594541	87594613	4412	2,1,2	2,1,4	13,2,0	2,1,6	138	69	0.439144904047	1.0	0.333,0.333,0.2	0.765,0.5,0.0	-0.133
4413	"MIA3"	"MIA3"	chr1	+	222651971	222652332	222651971	222652048	222652227	222652332	4413	0,1,6	5,7,14	0,2,0	13,13,3	138	69	0.013738784088	0.17239561509975837	0.0,0.067,0.176	0.0,0.071,0.0	0.057
4414	"PHF12"	"PHF12"	chr17	-	28926781	28927063	28926781	28926873	28926990	28927063	4414	0,2,5	0,0,2	0,0,2	0,7,0	138	69	1	1.0	NA,1.0,0.556	NA,0.0,1.0	0.278
4415	"TLK1"	"TLK1"	chr2	-	171006146	171006642	171006146	171006282	171006473	171006642	4415	65,236,293	447,839,1383	492,405,233	3376,1589,971	138	69	0.585940807122	1.0	0.068,0.123,0.096	0.068,0.113,0.107	-0.0
4416	"TLK1"	"TLK1"	chr2	-	171028037	171028405	171028037	171028148	171028338	171028405	4416	20,112,199	0,3,3	199,305,103	23,3,3	138	69	0.00566557863076	0.09869015695631317	1.0,0.949,0.971	0.812,0.981,0.945	0.061
4417	"TLK1"	"TLK1"	chr2	-	171049813	171050208	171049813	171049950	171050051	171050208	4417	8,57,83	0,0,0	88,100,27	0,0,1	138	69	1	1.0	1.0,1.0,1.0	1.0,1.0,0.931	0.023
4418	"TLK1"	"TLK1"	chr2	-	171049813	171050208	171049813	171049950	171050052	171050208	4418	8,57,83	0,1,1	88,100,27	0,0,0	138	69	1	1.0	1.0,0.966,0.976	1.0,1.0,1.0	-0.019
4419	"TLK1"	"TLK1"	chr2	-	171049812	171050174	171049812	171049948	171050063	171050174	4419	33,60,64	0,0,0	284,138,21	8,9,0	138	69	0.00010411620067	0.007447832994602	1.0,1.0,1.0	0.947,0.885,1.0	0.056
4420	"TLK1"	"TLK1"	chr2	-	171049812	171050174	171049812	171049950	171050063	171050174	4420	13,117,147	1030,2945,3232	128,236,48	7094,5338,1617	138	69	0.0883531098887	0.5317302503924016	0.006,0.019,0.022	0.009,0.022,0.015	0.0
4422	"VCL"	"VCL"	chr10	+	74072729	74073083	74072729	74072852	74072962	74073083	4422	66,433,403	0,0,0	641,167,751	0,0,3	138	69	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
4423	"VCL"	"VCL"	chr10	+	74103819	74104270	74103819	74103928	74104206	74104270	4423	59,242,439	0,0,0	681,357,352	4,0,2	138	69	1	1.0	1.0,1.0,1.0	0.988,1.0,0.989	0.008
4424	"VCL"	"VCL"	chr10	+	74114623	74114899	74114623	74114718	74114794	74114899	4424	28,350,493	0,0,0	170,269,552	14,0,0	138	69	0.0157281545214	0.18539314224509537	1.0,1.0,1.0	0.859,1.0,1.0	0.047
4425	"VCL"	"VCL"	chr10	+	74114623	74114899	74114623	74114722	74114794	74114899	4425	28,350,493	0,0,0	170,269,552	0,0,1	138	69	1	1.0	1.0,1.0,1.0	1.0,1.0,0.996	0.001
4426	"EIF3G"	"EIF3G"	chr19	-	10116823	10117188	10116823	10116989	10117083	10117188	4426	0,9,10	39,39,59	3,3,2	63,63,23	138	69	0.0156431232889	0.1851102922519833	0.0,0.103,0.078	0.023,0.023,0.042	0.031
4427	"EIF3G"	"EIF3G"	chr19	-	10118867	10119255	10118867	10118956	10119087	10119255	4427	0,3,10	36,46,79	6,18,0	57,104,22	138	69	0.129233735025	0.6674696314504834	0.0,0.032,0.06	0.05,0.08,0.0	-0.013
4428	"TMEM39A"	"TMEM39A"	chr3	-	119461667	119462148	119461667	119461696	119461961	119462148	4428	0,0,3	0,0,0	0,0,0	3,0,0	138	69	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
4429	"NKIRAS2"	"NKIRAS2"	chr17	+	42022398	42022640	42022398	42022472	42022564	42022640	4429	36,203,135	0,0,0	333,122,298	0,1,2	138	69	1	1.0	1.0,1.0,1.0	1.0,0.984,0.987	0.01
4430	"CRELD1"	"CRELD1"	chr3	+	9934050	9934612	9934050	9934080	9934419	9934612	4430	0,0,0	0,0,1	4,0,3	0,0,0	138	69	1	1.0	NA,NA,0.0	1.0,NA,1.0	-1.0
4431	"CRELD1"	"CRELD1"	chr3	+	9942812	9943229	9942812	9942896	9943076	9943229	4431	0,2,2	4,19,17	1,0,4	32,7,64	138	69	0.855949108868	1.0	0.0,0.05,0.056	0.015,0.0,0.03	0.02
4432	"RPL10A"	"RPL10A"	chr6	+	35468801	35469027	35468801	35468873	35468946	35469027	4432	18,23,33	174,308,273	6,21,9	235,298,121	138	69	0.00612360747175	0.1037683211753648	0.049,0.036,0.057	0.013,0.034,0.036	0.02
4433	"EXOSC10"	"EXOSC10"	chr1	-	11077329	11077651	11077329	11077443	11077600	11077651	4433	0,0,2	5,7,6	0,1,0	18,14,1	138	69	1	1.0	0.0,0.0,0.143	0.0,0.034,0.0	0.036
4434	"MLLT10"	"MLLT10"	chr10	+	21733503	21733981	21733503	21733592	21733767	21733981	4434	3,4,4	5,7,11	6,6,1	40,27,12	138	69	0.0638308454163	0.4409202117488014	0.231,0.222,0.154	0.07,0.1,0.04	0.132
4435	"PIP5K1A"	"PIP5K1A"	chr1	+	151242127	151242567	151242127	151242269	151242437	151242567	4435	0,0,1	3,12,3	3,1,1	7,5,4	138	69	0.0137729854616	0.17243900771007678	0.0,0.0,0.143	0.176,0.091,0.111	-0.078
4436	"TCP1"	"TCP1"	chr6	-	159787738	159788143	159787738	159787832	159788057	159788143	4436	31,2,9	0,0,0	61,4,2	0,1,0	138	69	1	1.0	1.0,1.0,1.0	1.0,0.667,1.0	0.111
4437	"TCP1"	"TCP1"	chr6	-	159787738	159788143	159787738	159787871	159788057	159788143	4437	0,18,17	53,118,124	10,7,9	208,111,87	138	69	0.0334302507819	0.2925323333729762	0.0,0.071,0.064	0.023,0.031,0.049	0.011
4438	"SULT1A1"	"SULT1A1"	chr16	-	28608592	28608859	28608592	28608603	28608707	28608859	4438	0,2,0	0,6,1	0,3,1	6,9,1	138	69	1	1.0	NA,0.143,0.0	0.0,0.143,0.333	-0.087
4439	"ATN1"	"ATN1"	chr12	+	6933855	6934313	6933855	6934028	6934175	6934313	4439	0,6,7	18,90,104	2,10,24	85,106,135	138	69	0.0378960186263	0.3135085080750984	0.0,0.032,0.033	0.012,0.045,0.082	-0.025
4440	"PPIE"	"PPIE"	chr1	+	39748706	39749088	39748706	39748767	39748902	39749088	4440	4,5,19	0,0,3	5,14,15	8,0,1	138	69	0.062656880607	0.4344158755558257	1.0,1.0,0.76	0.238,1.0,0.882	0.213
4441	"PPIE"	"PPIE"	chr1	+	39762317	39762651	39762317	39762407	39762516	39762651	4441	0,1,5	0,1,0	2,1,1	0,2,0	138	69	1	1.0	NA,0.333,1.0	1.0,0.2,1.0	-0.067
4442	"USP4"	"USP4"	chr3	-	49311280	49311654	49311280	49311358	49311513	49311654	4442	1,9,12	0,0,2	0,17,5	10,3,0	138	69	0.00107719533613	0.034649254198605456	1.0,1.0,0.75	0.0,0.739,1.0	0.337
4443	"SLC37A1"	"SLC37A1"	chr21	+	42534356	42534830	42534356	42534522	42534697	42534830	4443	27,9,9	0,0,0	24,15,15	1,0,0	138	69	1	1.0	1.0,1.0,1.0	0.923,1.0,1.0	0.026
4444	"SLC37A1"	"SLC37A1"	chr21	+	42534356	42534830	42534356	42534583	42534697	42534830	4444	27,9,9	0,0,0	24,15,15	0,0,1	138	69	1	1.0	1.0,1.0,1.0	1.0,1.0,0.882	0.039
4445	"SLC37A1"	"SLC37A1"	chr21	+	42558725	42559089	42558725	42558812	42558957	42559089	4445	0,20,25	0,1,0	4,22,15	0,0,0	138	69	1	1.0	NA,0.909,1.0	1.0,1.0,1.0	-0.045
4446	"SLC37A1"	"SLC37A1"	chr21	+	42566984	42567420	42566984	42567058	42567331	42567420	4446	1,20,15	0,0,0	15,13,8	12,0,0	138	69	0.00165010937774	0.04492943446477505	1.0,1.0,1.0	0.385,1.0,1.0	0.205
4447	"SNPH"	"SNPH"	chr20	+	1295775	1296421	1295775	1295917	1296324	1296421	4447	1,1,5	0,0,0	2,1,4	0,1,1	138	69	1	1.0	1.0,1.0,1.0	1.0,0.333,0.667	0.333
4448	"SNPH"	"SNPH"	chr20	+	1300322	1300711	1300322	1300468	1300561	1300711	4448	0,6,4	0,3,4	2,10,3	0,1,1	138	69	1	1.0	NA,0.5,0.333	1.0,0.833,0.6	-0.394
4449	"TMEM259"	"TMEM259"	chr19	-	1011366	1011612	1011366	1011499	1011579	1011612	4449	0,2,5	6,5,18	0,4,1	9,2,15	138	69	0.615389423786	1.0	0.0,0.167,0.122	0.0,0.5,0.032	-0.081
4450	"HERC6"	"HERC6"	chr4	+	88398141	88398444	88398141	88398209	88398396	88398444	4450	0,0,0	0,0,1	1,0,1	8,1,0	138	69	1	1.0	NA,NA,0.0	0.059,0.0,1.0	-0.353
4451	"ASPM"	"ASPM"	chr1	-	197121866	197122301	197121866	197122043	197122158	197122301	4451	0,4,0	2,3,8	0,3,0	24,17,0	138	69	1	1.0	0.0,0.4,0.0	0.0,0.081,NA	0.093
4452	"ASPM"	"ASPM"	chr1	-	197122158	197122399	197122158	197122301	197122387	197122399	4452	0,2,0	2,2,8	0,1,1	9,6,4	138	69	1	1.0	0.0,0.333,0.0	0.0,0.077,0.111	0.048
4453	"DPY30"	"DPY30"	chr2	-	32023421	32023808	32023421	32023474	32023676	32023808	4453	0,0,1	0,0,0	0,0,0	0,2,0	138	69	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
4454	"DPY30"	"DPY30"	chr2	-	32039201	32039492	32039201	32039326	32039420	32039492	4454	1,1,1	6,10,4	0,3,1	7,12,4	138	69	0.43298553486	1.0	0.077,0.048,0.111	0.0,0.111,0.111	0.005
4455	"YWHAZ"	"YWHAZ"	chr8	-	100923950	100924298	100923950	100924050	100924134	100924298	4455	159,161,220	2410,10136,8598	997,349,121	13782,12212,9297	138	69	0.0826348144213	0.509899531451124	0.032,0.008,0.013	0.035,0.014,0.006	-0.001
4456	"YWHAZ"	"YWHAZ"	chr8	-	100923954	100924322	100923954	100924050	100924211	100924322	4456	1136,206,242	0,0,0	6786,386,161	0,0,4	138	69	1	1.0	1.0,1.0,1.0	1.0,1.0,0.953	0.016
4457	"MICU2"	"MICU2"	chr13	-	21495734	21496160	21495734	21495842	21496051	21496160	4457	2,1,7	0,1,4	0,6,2	0,0,0	138	69	1	1.0	1.0,0.333,0.467	NA,1.0,1.0	-0.4
4458	"MICU2"	"MICU2"	chr13	-	21522602	21523026	21522602	21522650	21522760	21523026	4458	2,1,5	0,0,0	10,9,0	0,4,0	138	69	1	1.0	1.0,1.0,1.0	1.0,0.529,NA	0.236
4459	"TMEM138"	"TMEM138"	chr11	+	61367596	61367998	61367596	61367620	61367922	61367998	4459	36,45,80	0,1,0	107,82,36	0,0,0	138	69	1	1.0	1.0,0.957,1.0	1.0,1.0,1.0	-0.014
4460	"TMEM138"	"TMEM138"	chr11	+	61367596	61367998	61367596	61367656	61367922	61367998	4460	36,45,80	0,0,0	107,81,36	3,0,0	138	69	0.760569386638	1.0	1.0,1.0,1.0	0.947,1.0,1.0	0.018
4461	"TMEM138"	"TMEM138"	chr11	+	61367596	61367998	61367596	61367680	61367922	61367998	4461	36,45,80	2,0,5	107,81,36	2,0,0	138	69	0.0132405799748	0.16878730245148454	0.9,1.0,0.889	0.964,1.0,1.0	-0.058
4463	"IKBKB"	"IKBKB"	chr8	+	42319269	42319685	42319269	42319421	42319584	42319685	4463	0,2,2	17,15,19	1,0,0	23,9,16	138	69	0.563225395654	1.0	0.0,0.062,0.05	0.021,0.0,0.0	0.03
4464	"IKBKB"	"IKBKB"	chr8	+	42322053	42322498	42322053	42322153	42322346	42322498	4464	0,3,2	6,37,37	0,4,1	33,26,21	138	69	0.920621329223	1.0	0.0,0.039,0.026	0.0,0.071,0.023	-0.01
4465	"ZMYM4"	"ZMYM4"	chr1	+	35360964	35361255	35360964	35361101	35361193	35361255	4465	6,22,41	0,0,0	27,133,12	7,0,0	138	69	0.0126677228676	0.16447513325085275	1.0,1.0,1.0	0.659,1.0,1.0	0.114
4466	"ZMYM4"	"ZMYM4"	chr1	+	35381258	35381645	35381258	35381433	35381545	35381645	4466	3,1,4	45,43,53	12,7,0	163,150,36	138	69	0.767446089994	1.0	0.032,0.011,0.036	0.036,0.023,0.0	0.007
4467	"STK11"	"STK11"	chr19	+	1221620	1222006	1221620	1221846	1221948	1222006	4467	0,0,0	0,2,9	0,1,1	10,3,1	138	69	1	1.0	NA,0.0,0.0	0.0,0.143,0.333	-0.159
4468	"TBC1D23"	"TBC1D23"	chr3	+	100294844	100295211	100294844	100294962	100295086	100295211	4468	0,11,9	24,6,10	0,5,3	25,26,9	138	69	0.0152648170628	0.1826567347627981	0.0,0.478,0.31	0.0,0.088,0.143	0.186
4469	"GNB1"	"GNB1"	chr1	-	1792940	1793311	1792940	1793036	1793244	1793311	4469	9,13,19	0,0,2	41,10,19	0,0,0	138	69	1	1.0	1.0,1.0,0.826	1.0,1.0,1.0	-0.058
4470	"USP21"	"USP21"	chr1	+	161163554	161163922	161163554	161163619	161163877	161163922	4470	0,3,1	8,18,27	0,0,0	19,13,29	138	69	0.397688554941	1.0	0.0,0.077,0.018	0.0,0.0,0.0	0.032
4471	"USP21"	"USP21"	chr1	+	161163877	161164276	161163877	161163981	161164163	161164276	4471	0,3,4	16,9,22	0,7,1	24,4,15	138	69	0.894826663219	1.0	0.0,0.143,0.083	0.0,0.467,0.032	-0.091
4472	"USP21"	"USP21"	chr1	+	161163877	161164276	161163877	161163981	161164167	161164276	4472	0,3,4	0,0,0	0,5,2	0,0,1	138	69	1	1.0	NA,1.0,1.0	NA,1.0,0.5	0.25
4473	"USP21"	"USP21"	chr1	+	161164167	161164612	161164167	161164250	161164533	161164612	4473	0,3,1	6,17,26	1,4,1	15,16,27	138	69	0.47725935459	1.0	0.0,0.081,0.019	0.032,0.111,0.018	-0.02
4474	"USP21"	"USP21"	chr1	+	161164167	161164612	161164167	161164276	161164533	161164612	4474	0,1,0	0,0,0	1,0,1	0,0,1	138	69	1	1.0	NA,1.0,NA	1.0,NA,0.333	0.334
4475	"OXNAD1"	"OXNAD1"	chr3	+	16271658	16271995	16271658	16271722	16271858	16271995	4475	0,0,0	0,1,0	0,1,0	0,0,0	138	69	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
4476	"OXNAD1"	"OXNAD1"	chr3	+	16271658	16271995	16271658	16271722	16271959	16271995	4476	0,1,1	0,0,0	4,1,0	2,0,0	138	69	1	1.0	NA,1.0,1.0	0.5,1.0,NA	0.25
4478	"OXNAD1"	"OXNAD1"	chr3	+	16271858	16272321	16271858	16271995	16272247	16272321	4478	0,0,3	0,0,0	2,0,0	4,0,0	138	69	1	1.0	NA,NA,1.0	0.2,NA,NA	0.8
4479	"TSPYL2"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866	4479	0,3,1	2,17,20	6,3,4	16,7,25	138	69	0.0150765496491	0.18185885372430516	0.0,0.081,0.024	0.158,0.176,0.074	-0.101
4480	"CALCOCO1"	"CALCOCO1"	chr12	-	53712774	53713206	53712774	53712846	53713099	53713206	4480	0,13,19	3,20,14	2,30,8	31,20,17	138	69	0.452633831824	1.0	0.0,0.245,0.404	0.031,0.429,0.19	-0.0
4481	"ACSS2"	"ACSS2"	chr20	+	34914108	34914437	34914108	34914171	34914322	34914437	4481	0,0,8	14,63,76	0,4,4	43,42,42	138	69	0.873033198377	1.0	0.0,0.0,0.05	0.0,0.045,0.045	-0.013
4482	"ACSS2"	"ACSS2"	chr20	+	34921543	34921992	34921543	34921600	34921785	34921992	4482	0,2,0	18,26,49	3,7,3	20,49,26	138	69	0.000865364634416	0.031308523474482625	0.0,0.037,0.0	0.07,0.067,0.055	-0.052
4483	"ACSS2"	"ACSS2"	chr20	+	34921785	34921992	34921785	34921866	34921962	34921992	4483	3,6,7	0,12,7	0,7,3	6,4,4	138	69	0.307332462708	1.0	1.0,0.2,0.333	0.0,0.467,0.273	0.264
4484	"ZNF25"	"ZNF25"	chr10	-	37953282	37953758	37953282	37953364	37953694	37953758	4484	0,3,6	0,0,0	0,0,0	0,0,1	138	69	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
4485	"ZNF25"	"ZNF25"	chr10	-	37956837	37957115	37956837	37956887	37957019	37957115	4485	0,1,0	0,0,0	0,0,3	4,0,0	138	69	1	1.0	NA,1.0,NA	0.0,NA,1.0	0.5
4486	"ZNF25"	"ZNF25"	chr10	-	37956837	37957115	37956837	37956908	37957019	37957115	4486	0,1,1	12,20,19	0,0,3	21,21,23	138	69	1	1.0	0.0,0.024,0.026	0.0,0.0,0.061	-0.004
4487	"TAB3"	"TAB3"	chrX	-	30867111	30867549	30867111	30867218	30867464	30867549	4487	1,3,5	53,83,83	24,1,5	235,93,82	138	69	0.051649021397	0.38218913062766885	0.009,0.018,0.029	0.049,0.005,0.03	-0.009
4488	"TMUB2"	"TMUB2"	chr17	+	44188934	44189588	44188934	44189332	44189423	44189588	4488	6,18,10	0,0,0	12,9,14	0,0,1	138	69	1	1.0	1.0,1.0,1.0	1.0,1.0,0.875	0.042
4489	"UBE2C"	"UBE2C"	chr20	+	45813119	45813464	45813119	45813290	45813436	45813464	4489	6,2,6	28,8,15	8,1,7	28,5,74	138	69	0.214303091614	0.9152317803274609	0.097,0.111,0.167	0.125,0.091,0.045	0.038
4490	"TRIM23"	"TRIM23"	chr5	-	65613726	65614219	65613726	65613855	65614097	65614219	4490	0,1,0	0,0,2	4,2,0	0,0,0	138	69	1	1.0	NA,1.0,0.0	1.0,1.0,NA	-0.5
4491	"TMEM80"	"TMEM80"	chr11	+	702944	704131	702944	703146	703799	704131	4491	0,12,10	2,0,0	22,1,5	0,0,4	138	69	0.923768971045	1.0	0.0,1.0,1.0	1.0,1.0,0.385	-0.128
4492	"TIAL1"	"TIAL1"	chr10	-	119576610	119576905	119576610	119576750	119576846	119576905	4492	0,1,4	0,0,0	0,1,3	0,3,0	138	69	1	1.0	NA,1.0,1.0	NA,0.143,1.0	0.428
4493	"TIAL1"	"TIAL1"	chr10	-	119576610	119577203	119576610	119576905	119577079	119577203	4493	0,0,8	0,0,0	4,2,0	0,2,0	138	69	1	1.0	NA,NA,1.0	1.0,0.333,NA	0.334
4494	"TIAL1"	"TIAL1"	chr10	-	119580470	119580846	119580470	119580538	119580777	119580846	4494	0,4,4	0,0,2	4,0,0	0,0,0	138	69	1	1.0	NA,1.0,0.5	1.0,NA,NA	-0.25
4495	"FXR1"	"FXR1"	chr3	+	180948328	180948814	180948328	180948493	180948720	180948814	4495	0,3,5	0,0,1	2,12,1	0,0,0	138	69	1	1.0	NA,1.0,0.714	1.0,1.0,1.0	-0.143
4496	"FXR1"	"FXR1"	chr3	+	180948328	180948814	180948328	180948495	180948720	180948814	4496	1,6,15	46,60,43	1,25,2	100,127,38	138	69	0.37077882207	1.0	0.011,0.048,0.149	0.005,0.09,0.026	0.029
4498	"RPS24"	"RPS24"	chr10	+	78035334	78035720	78035334	78035417	78035510	78035720	4498	1,29,28	211,413,474	13,70,17	629,961,193	138	69	0.687658378553	1.0	0.002,0.034,0.029	0.01,0.035,0.042	-0.007
4499	"THRB"	"THRB"	chr3	-	24127498	24127757	24127498	24127531	24127669	24127757	4499	194,96,262	0,0,3	349,210,211	0,0,0	138	69	1	1.0	1.0,1.0,0.978	1.0,1.0,1.0	-0.007
4500	"THRB"	"THRB"	chr3	-	24127498	24127757	24127498	24127534	24127669	24127757	4500	194,96,256	0,0,3	345,208,207	3,0,5	138	69	0.771197962349	1.0	1.0,1.0,0.977	0.983,1.0,0.954	0.013
4501	"CEP192"	"CEP192"	chr18	+	13103508	13103967	13103508	13103588	13103874	13103967	4501	4,1,5	0,0,0	0,2,2	0,0,4	138	69	1	1.0	1.0,1.0,1.0	NA,1.0,0.2	0.4
4502	"YTHDC2"	"YTHDC2"	chr5	+	113553589	113554032	113553589	113553686	113553766	113554032	4502	0,0,1	0,21,20	9,3,1	62,14,29	138	69	1	1.0	NA,0.0,0.024	0.068,0.097,0.017	-0.049
4503	"YTHDC2"	"YTHDC2"	chr5	+	113553766	113554032	113553766	113553854	113553941	113554032	4503	0,0,1	12,23,45	6,3,0	90,61,23	138	69	0.266953414175	1.0	0.0,0.0,0.011	0.032,0.024,0.0	-0.015
4504	"YTHDC2"	"YTHDC2"	chr5	+	113579585	113579915	113579585	113579695	113579822	113579915	4504	0,0,1	0,0,1	3,0,1	0,1,1	138	69	1	1.0	NA,NA,0.333	1.0,0.0,0.333	-0.111
4505	"ANAPC5"	"ANAPC5"	chr12	-	121309700	121310011	121309700	121309863	121309969	121310011	4505	4,14,45	0,0,1	46,23,17	0,4,0	138	69	0.329292626802	1.0	1.0,1.0,0.957	1.0,0.742,1.0	0.072
4506	"ANAPC5"	"ANAPC5"	chr12	-	121318051	121318424	121318051	121318150	121318276	121318424	4506	7,16,24	0,0,2	9,12,29	0,0,0	138	69	1	1.0	1.0,1.0,0.857	1.0,1.0,1.0	-0.048
4507	"ANAPC5"	"ANAPC5"	chr12	-	121318051	121318424	121318051	121318154	121318276	121318424	4507	7,16,24	8,1,1	9,12,29	7,3,2	138	69	0.589617335149	1.0	0.304,0.889,0.923	0.391,0.667,0.879	0.06
4508	"ANAPC5"	"ANAPC5"	chr12	-	121318051	121318424	121318051	121318166	121318276	121318424	4508	7,16,24	0,0,1	9,12,29	0,0,0	138	69	1	1.0	1.0,1.0,0.923	1.0,1.0,1.0	-0.026
4509	"ANAPC5"	"ANAPC5"	chr12	-	121331226	121331428	121331226	121331261	121331346	121331428	4509	10,15,29	0,0,0	37,15,24	6,3,2	138	69	1.99847781501e-06	0.0005899716875995311	1.0,1.0,1.0	0.755,0.714,0.857	0.225
4510	"ANAPC5"	"ANAPC5"	chr12	-	121346565	121347005	121346565	121346713	121346895	121347005	4510	0,13,40	0,0,0	17,18,19	0,0,1	138	69	1	1.0	NA,1.0,1.0	1.0,1.0,0.905	0.032
4511	"GLMN"	"GLMN"	chr1	-	92266539	92266741	92266539	92266593	92266699	92266741	4511	0,1,2	0,1,1	0,4,0	0,6,3	138	69	1	1.0	NA,0.333,0.5	NA,0.25,0.0	0.291
4512	"GLMN"	"GLMN"	chr1	-	92267912	92268130	92267912	92268002	92268104	92268130	4512	0,5,3	6,5,11	3,5,0	23,24,3	138	69	0.2889996802	1.0	0.0,0.333,0.12	0.061,0.094,0.0	0.099
4513	"POLB"	"POLB"	chr8	+	42361095	42361365	42361095	42361202	42361294	42361365	4513	0,3,1	4,5,6	6,2,0	2,32,6	138	69	0.669096526267	1.0	0.0,0.231,0.077	0.6,0.03,0.0	-0.107
4514	"HABP4"	"HABP4"	chr9	+	96465341	96465778	96465341	96465498	96465709	96465778	4514	0,1,4	9,15,88	13,3,8	81,15,97	138	69	0.00403244564042	0.07813257675761935	0.0,0.032,0.022	0.074,0.091,0.04	-0.05
4515	"SIN3A"	"SIN3A"	chr15	-	75396061	75396496	75396061	75396119	75396257	75396496	4515	0,3,1	0,0,1	0,2,0	0,0,0	138	69	1	1.0	NA,1.0,0.333	NA,1.0,NA	-0.334
4516	"SIN3A"	"SIN3A"	chr15	-	75409835	75410282	75409835	75409991	75410133	75410282	4516	13,15,19	27,65,80	4,39,10	250,142,62	138	69	0.00119712339525	0.03629548715652568	0.194,0.103,0.106	0.008,0.121,0.075	0.066
4517	"SIN3A"	"SIN3A"	chr15	-	75422646	75423066	75422646	75422823	75422967	75423066	4517	2,5,5	0,0,1	0,16,2	0,0,0	138	69	1	1.0	1.0,1.0,0.714	NA,1.0,1.0	-0.095
4518	"DDX11"	"DDX11"	chr12	+	31101832	31102301	31101832	31101982	31102242	31102301	4518	0,0,1	0,3,0	0,0,2	0,0,0	138	69	1	1.0	NA,0.0,1.0	NA,NA,1.0	-0.5
4519	"RABGEF1"	"RABGEF1"	chr7	+	66712166	66712613	66712166	66712224	66712467	66712613	4519	2,0,1	0,1,1	0,1,0	0,1,0	138	69	1	1.0	1.0,0.0,0.333	NA,0.333,NA	0.111
4520	"RABGEF1"	"RABGEF1"	chr7	+	66712166	66712613	66712166	66712224	66712515	66712613	4520	0,0,1	2,7,9	0,1,0	6,14,3	138	69	1	1.0	0.0,0.0,0.053	0.0,0.034,0.0	0.006
4521	"RABGEF1"	"RABGEF1"	chr7	+	66797373	66797712	66797373	66797506	66797633	66797712	4521	3,8,35	0,3,9	7,87,7	0,3,3	138	69	0.074246570813	0.4825596937313059	1.0,0.571,0.66	1.0,0.935,0.538	-0.081
4522	"RABGEF1"	"RABGEF1"	chr7	+	66807837	66811461	66807837	66808110	66808885	66811461	4522	0,4,6	2,0,0	19,12,4	0,0,0	138	69	0.218114078286	0.9178422805495394	0.0,1.0,1.0	1.0,1.0,1.0	-0.333
